date,value,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-02 13:00:00,17.916666666666668,15.5,17.75,21.833333333333332,11.833333333333334,9.583333333333334,15.25,7.666666666666667,14.833333333333334,3.4166666666666665,6.916666666666667,8.083333333333334,2.8333333333333335,10.833333333333334,3.8333333333333335,8.583333333333334,5.333333333333333,3.25,3.75,5.666666666666667,1.5833333333333333,4.75,0.16666666666666666,3.6666666666666665,2.0,5.833333333333333,6.75,10.75,1.8333333333333333,1.1666666666666667,1.75,4.583333333333333,20.416666666666668,9.583333333333334,12.166666666666666,7.333333333333333,1.3333333333333333,2.0,4.333333333333333,6.0,0.9166666666666666,6.166666666666667,8.666666666666666,0.5,8.916666666666666,2.0,0.08333333333333333,12.5,6.166666666666667,14.666666666666666,10.166666666666666,3.75,0.0,8.25,2.1666666666666665,9.166666666666666,1.9166666666666667,1.0833333333333333,11.5,2.4166666666666665,4.0,1.1666666666666667,6.583333333333333,5.166666666666667,1.5833333333333333,0.5833333333333334,5.25,10.0,11.333333333333334,6.416666666666667,12.083333333333334,1.3333333333333333,3.5,9.583333333333334,7.0,5.0,2.5833333333333335,1.0833333333333333,9.0,4.0,7.0,1.5,1.0
2022-08-02 14:00:00,16.333333333333332,9.916666666666666,11.166666666666666,17.25,13.5,8.583333333333334,15.666666666666666,8.75,17.416666666666668,7.333333333333333,7.0,1.0833333333333333,1.5,2.6666666666666665,3.0,1.1666666666666667,1.6666666666666667,6.416666666666667,7.666666666666667,9.666666666666666,4.25,2.0,2.3333333333333335,1.8333333333333333,3.25,1.5,4.333333333333333,11.666666666666666,2.1666666666666665,1.25,2.25,3.75,16.583333333333332,7.666666666666667,12.5,7.916666666666667,0.6666666666666666,2.3333333333333335,6.0,6.0,3.0,4.666666666666667,9.0,3.0,9.583333333333334,2.9166666666666665,3.0,13.666666666666666,9.5,16.166666666666668,9.583333333333334,1.3333333333333333,0.3333333333333333,5.916666666666667,3.5,8.0,3.25,4.5,12.666666666666666,2.4166666666666665,6.666666666666667,2.25,6.416666666666667,10.916666666666666,2.0833333333333335,0.6666666666666666,5.75,10.5,13.166666666666666,7.083333333333333,13.916666666666666,2.0833333333333335,1.25,9.166666666666666,6.0,4.0,6.083333333333333,1.8333333333333333,8.416666666666666,5.75,3.5833333333333335,0.25,1.0
2022-08-02 15:00:00,18.181818181818183,4.7272727272727275,3.909090909090909,9.090909090909092,13.454545454545455,4.2727272727272725,11.0,3.0,16.09090909090909,9.909090909090908,9.818181818181818,0.9090909090909091,1.7272727272727273,1.0909090909090908,1.6363636363636365,0.2727272727272727,1.0,5.636363636363637,3.6363636363636362,11.818181818181818,2.4545454545454546,3.1818181818181817,6.181818181818182,0.7272727272727273,1.8181818181818181,7.181818181818182,0.7272727272727273,7.0,0.18181818181818182,2.909090909090909,2.090909090909091,1.4545454545454546,10.636363636363637,6.363636363636363,6.7272727272727275,8.727272727272727,0.09090909090909091,5.545454545454546,12.727272727272727,6.0,4.181818181818182,6.2727272727272725,11.272727272727273,2.909090909090909,10.181818181818182,0.9090909090909091,5.363636363636363,14.909090909090908,12.181818181818182,15.727272727272727,11.090909090909092,3.4545454545454546,0.6363636363636364,5.909090909090909,1.1818181818181819,7.181818181818182,4.0,4.363636363636363,8.545454545454545,3.6363636363636362,10.363636363636363,2.727272727272727,4.090909090909091,6.545454545454546,4.0,1.4545454545454546,6.818181818181818,11.454545454545455,14.181818181818182,8.272727272727273,10.363636363636363,3.0,1.3636363636363635,10.090909090909092,5.2727272727272725,0.2727272727272727,6.545454545454546,6.454545454545454,9.363636363636363,5.818181818181818,0.0,0.36363636363636365,0.36363636363636365
2022-08-02 16:00:00,10.916666666666666,4.416666666666667,1.9166666666666667,3.0833333333333335,14.666666666666666,3.4166666666666665,1.5833333333333333,0.16666666666666666,14.333333333333334,12.0,18.083333333333332,0.8333333333333334,3.3333333333333335,2.5,2.1666666666666665,10.25,4.333333333333333,2.5833333333333335,1.25,13.833333333333334,7.083333333333333,2.0,7.5,3.5833333333333335,1.4166666666666667,4.166666666666667,1.4166666666666667,0.5,1.3333333333333333,6.666666666666667,2.6666666666666665,0.3333333333333333,12.25,0.08333333333333333,3.75,7.583333333333333,3.0833333333333335,8.166666666666666,16.833333333333332,6.0,1.5,8.5,11.416666666666666,1.1666666666666667,11.333333333333334,3.3333333333333335,9.0,18.25,15.833333333333334,19.0,13.583333333333334,1.3333333333333333,1.25,2.1666666666666665,1.0833333333333333,7.583333333333333,5.083333333333333,8.916666666666666,1.5,3.8333333333333335,13.583333333333334,5.75,0.16666666666666666,1.8333333333333333,4.166666666666667,3.6666666666666665,9.25,12.75,8.916666666666666,10.25,5.833333333333333,3.9166666666666665,3.4166666666666665,11.416666666666666,4.833333333333333,0.0,2.75,6.083333333333333,11.0,3.25,0.08333333333333333,1.6666666666666667,0.0
2022-08-02 17:00:00,4.454545454545454,0.6363636363636364,1.7272727272727273,5.545454545454546,11.545454545454545,3.0,0.36363636363636365,0.5454545454545454,10.181818181818182,16.727272727272727,14.363636363636363,2.272727272727273,1.3636363636363635,2.090909090909091,4.0,10.636363636363637,1.2727272727272727,0.2727272727272727,10.0,9.272727272727273,12.545454545454545,1.5454545454545454,7.636363636363637,7.090909090909091,3.8181818181818183,4.181818181818182,2.5454545454545454,0.2727272727272727,0.7272727272727273,11.545454545454545,5.2727272727272725,0.0,10.363636363636363,0.6363636363636364,0.5454545454545454,3.3636363636363638,4.454545454545454,7.818181818181818,14.636363636363637,6.0,5.7272727272727275,8.090909090909092,11.818181818181818,1.4545454545454546,10.090909090909092,8.090909090909092,12.909090909090908,11.727272727272727,11.181818181818182,20.0,15.636363636363637,1.8181818181818181,1.4545454545454546,1.1818181818181819,3.4545454545454546,8.454545454545455,4.7272727272727275,11.181818181818182,1.7272727272727273,4.090909090909091,17.0,13.090909090909092,0.0,1.5454545454545454,6.454545454545454,6.636363636363637,8.818181818181818,9.0,9.0,10.454545454545455,5.818181818181818,2.6363636363636362,7.090909090909091,8.363636363636363,3.5454545454545454,0.18181818181818182,1.6363636363636365,7.0,13.272727272727273,1.5454545454545454,1.1818181818181819,4.0,0.0
2022-08-02 18:00:00,2.5,1.25,2.25,4.0,5.25,1.1666666666666667,0.8333333333333334,1.6666666666666667,12.75,14.416666666666666,14.666666666666666,3.3333333333333335,6.166666666666667,0.4166666666666667,6.166666666666667,7.916666666666667,0.5,1.6666666666666667,6.666666666666667,6.25,7.333333333333333,3.25,9.166666666666666,8.75,6.416666666666667,0.5833333333333334,0.25,1.4166666666666667,0.16666666666666666,13.416666666666666,5.75,0.4166666666666667,10.0,0.4166666666666667,3.0833333333333335,1.0,4.583333333333333,7.0,6.583333333333333,6.0,5.166666666666667,8.583333333333334,11.916666666666666,0.8333333333333334,6.75,10.333333333333334,14.083333333333334,10.583333333333334,11.0,18.333333333333332,15.583333333333334,4.416666666666667,0.75,0.0,4.0,5.916666666666667,8.666666666666666,12.916666666666666,2.9166666666666665,5.583333333333333,17.666666666666668,15.25,0.0,2.1666666666666665,8.916666666666666,9.583333333333334,8.583333333333334,7.583333333333333,8.666666666666666,10.0,7.0,1.0,6.75,7.5,3.1666666666666665,1.0,5.0,8.25,14.333333333333334,0.0,1.9166666666666667,5.25,1.25
2022-08-02 19:00:00,13.11111111111111,2.7777777777777777,4.222222222222222,5.888888888888889,3.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,7.333333333333333,12.555555555555555,13.11111111111111,0.5555555555555556,4.555555555555555,0.2222222222222222,14.222222222222221,5.333333333333333,1.2222222222222223,1.7777777777777777,7.333333333333333,6.222222222222222,9.666666666666666,8.444444444444445,9.666666666666666,8.666666666666666,6.444444444444445,4.333333333333333,2.0,0.5555555555555556,0.3333333333333333,13.88888888888889,6.555555555555555,1.0,9.777777777777779,4.333333333333333,0.4444444444444444,2.2222222222222223,3.0,7.0,6.444444444444445,6.0,5.555555555555555,10.555555555555555,12.0,5.777777777777778,4.111111111111111,8.333333333333334,15.11111111111111,9.333333333333334,9.777777777777779,19.22222222222222,15.11111111111111,2.3333333333333335,0.4444444444444444,0.0,1.7777777777777777,5.555555555555555,7.666666666666667,8.333333333333334,4.888888888888889,7.111111111111111,14.444444444444445,6.666666666666667,0.0,0.4444444444444444,12.333333333333334,10.11111111111111,8.777777777777779,7.111111111111111,8.11111111111111,8.777777777777779,8.555555555555555,1.8888888888888888,7.0,3.888888888888889,4.0,2.5555555555555554,5.111111111111111,9.555555555555555,15.777777777777779,1.0,1.6666666666666667,5.333333333333333,2.0
2022-08-02 20:00:00,3.3076923076923075,2.769230769230769,15.0,7.769230769230769,2.6153846153846154,3.3846153846153846,2.3076923076923075,1.6923076923076923,3.3846153846153846,11.0,14.23076923076923,0.46153846153846156,7.384615384615385,1.9230769230769231,16.923076923076923,6.461538461538462,6.0,2.230769230769231,5.538461538461538,7.769230769230769,13.153846153846153,8.076923076923077,8.846153846153847,5.615384615384615,9.0,4.461538461538462,8.153846153846153,1.2307692307692308,2.5384615384615383,13.615384615384615,8.307692307692308,1.0,9.76923076923077,0.5384615384615384,0.23076923076923078,0.7692307692307693,1.6153846153846154,7.076923076923077,5.461538461538462,6.0,11.307692307692308,11.153846153846153,11.692307692307692,11.923076923076923,1.6923076923076923,7.461538461538462,16.153846153846153,6.3076923076923075,10.846153846153847,19.692307692307693,14.307692307692308,0.6923076923076923,4.153846153846154,0.15384615384615385,4.538461538461538,2.3846153846153846,3.923076923076923,7.538461538461538,5.769230769230769,9.615384615384615,12.538461538461538,3.6153846153846154,0.0,0.0,12.384615384615385,7.538461538461538,8.153846153846153,8.923076923076923,9.76923076923077,8.0,9.307692307692308,2.0,6.769230769230769,5.230769230769231,3.923076923076923,4.230769230769231,1.1538461538461537,2.3846153846153846,16.0,5.615384615384615,0.6923076923076923,3.6923076923076925,2.0
2022-08-02 21:00:00,5.6,4.0,13.0,7.7,2.4,2.8,3.8,2.4,5.9,14.4,12.7,2.4,5.7,4.5,16.3,5.7,5.9,1.0,1.7,6.5,16.3,8.4,12.1,5.9,9.8,9.3,10.0,3.7,3.8,13.9,9.3,1.0,12.7,0.1,0.0,0.0,2.0,8.0,5.7,6.0,17.6,9.7,11.6,11.4,2.1,12.0,18.3,4.2,13.2,20.0,13.5,0.0,6.1,0.8,5.5,1.1,4.4,8.2,0.0,9.2,14.3,5.1,0.0,0.0,10.8,7.9,6.4,9.0,10.0,7.9,10.0,2.0,6.9,6.9,3.8,5.0,3.6,4.4,16.0,7.5,0.0,2.4,1.2
2022-08-02 22:00:00,2.0,4.0,8.916666666666666,1.25,3.5833333333333335,1.6666666666666667,1.0,3.25,4.583333333333333,15.333333333333334,13.166666666666666,1.5,4.0,3.5833333333333335,16.833333333333332,5.25,9.5,4.083333333333333,3.5,7.333333333333333,15.833333333333334,12.333333333333334,13.166666666666666,5.166666666666667,11.666666666666666,10.583333333333334,6.333333333333333,5.833333333333333,6.083333333333333,13.333333333333334,7.0,2.0,14.0,0.0,0.0,0.0,5.166666666666667,8.0,5.0,6.0,18.0,11.0,12.0,13.166666666666666,0.08333333333333333,13.666666666666666,17.916666666666668,4.583333333333333,15.666666666666666,20.0,15.333333333333334,1.5,4.416666666666667,1.25,4.5,1.0,3.75,6.083333333333333,0.0,16.583333333333332,15.25,1.9166666666666667,0.0,0.0,11.666666666666666,6.083333333333333,5.666666666666667,10.166666666666666,10.75,8.0,10.0,2.0,7.0,8.0,4.0,5.0,6.083333333333333,6.083333333333333,16.416666666666668,8.083333333333334,0.0,3.6666666666666665,1.0
