date,value,temp_c,is_day,wind_kph,cloud,precip_mm,humidity,will_it_rain
2022-09-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 04:00:00,0.0,14.9,0.0,0.5,28.0,0.0,97.0,0.0
2022-09-05 05:00:00,0.0,14.3,0.0,0.45,31.0,0.0,97.0,0.0
2022-09-05 06:00:00,2.0,14.95,0.5,0.85,30.5,0.0,92.5,0.0
2022-09-05 07:00:00,4.7,17.4,1.0,1.8,23.5,0.0,83.0,0.0
2022-09-05 08:00:00,5.545454545454546,19.963636363636365,1.0,2.790909090909091,16.181818181818183,0.0,73.0909090909091,0.0
2022-09-05 09:00:00,13.7,22.45,1.0,3.65,12.0,0.0,65.0,0.0
2022-09-05 10:00:00,16.8,24.64,1.0,4.58,9.2,0.0,56.2,0.0
2022-09-05 11:00:00,12.916666666666666,26.150000000000002,1.0,5.3500000000000005,7.0,0.0,49.0,0.0
2022-09-05 12:00:00,11.6,26.95,1.0,5.6,9.0,0.0,44.5,0.0
2022-09-05 13:00:00,10.25,26.858333333333334,1.0,5.166666666666667,15.5,0.0,42.833333333333336,0.0
2022-09-05 14:00:00,4.363636363636363,26.136363636363637,1.0,4.809090909090909,21.818181818181817,0.0,41.36363636363637,0.0
2022-09-05 15:00:00,1.1,25.25,1.0,5.05,22.5,0.0,45.0,0.0
2022-09-05 16:00:00,0.8181818181818182,24.145454545454548,1.0,5.781818181818182,19.363636363636363,0.0,53.90909090909091,0.0
2022-09-05 17:00:00,0.8333333333333334,23.333333333333332,1.0,6.216666666666666,17.666666666666668,0.0,59.333333333333336,0.0
2022-09-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07 07:00:00,1.0,20.3,1.0,1.7,12.0,0.0,71.0,0.0
2022-09-07 08:00:00,3.727272727272727,21.71818181818182,1.0,1.7545454545454546,12.545454545454545,0.0,65.54545454545455,0.0
2022-09-07 09:00:00,12.0,23.772727272727273,1.0,4.145454545454545,14.090909090909092,0.0,57.72727272727273,0.0
2022-09-07 10:00:00,11.166666666666666,25.25,1.0,6.3,15.5,0.0,51.5,0.0
2022-09-07 11:00:00,18.75,26.099999999999998,1.0,6.45,50.0,0.20000000000000004,45.0,0.0
2022-09-07 12:00:00,19.636363636363637,26.654545454545453,1.0,4.809090909090909,58.09090909090909,0.21818181818181823,42.0,0.0
2022-09-07 13:00:00,17.90909090909091,26.972727272727273,1.0,3.536363636363636,31.545454545454547,0.0,42.0,0.0
2022-09-07 14:00:00,11.090909090909092,26.481818181818184,1.0,5.118181818181818,42.45454545454545,0.0,41.45454545454545,0.0
2022-09-07 15:00:00,2.8333333333333335,25.8,1.0,5.55,44.5,0.0,45.5,0.0
2022-09-07 16:00:00,4.545454545454546,23.60909090909091,1.0,5.027272727272727,61.09090909090909,0.43636363636363645,54.90909090909091,0.0
2022-09-07 17:00:00,14.272727272727273,21.972727272727273,1.0,4.572727272727272,79.72727272727273,0.5272727272727273,63.09090909090909,0.0
2022-09-07 18:00:00,11.333333333333334,21.05,1.0,4.45,65.5,0.10000000000000002,71.5,0.0
2022-09-07 19:00:00,4.636363636363637,19.745454545454546,0.45454545454545453,4.709090909090909,57.27272727272727,0.0,78.81818181818181,0.0
2022-09-07 20:00:00,10.0,18.5,0.0,4.8999999999999995,73.0,0.0,85.5,0.0
2022-09-07 21:00:00,9.833333333333334,17.8,0.0,5.0,69.5,0.0,89.0,0.0
2022-09-07 22:00:00,0.5,17.56,0.0,5.0,44.2,0.0,89.0,0.0
2022-09-07 23:00:00,0.0,17.4,0.0,5.0,35.0,0.0,89.0,0.0
2022-09-08 00:00:00,0.09090909090909091,16.39090909090909,0.0,4.781818181818181,16.272727272727273,0.0,90.54545454545455,0.0
2022-09-08 01:00:00,0.0,15.69090909090909,0.0,4.327272727272727,22.818181818181817,0.0,91.0,0.0
2022-09-08 02:00:00,0.0,15.549999999999999,0.0,3.8499999999999996,29.5,0.0,91.5,0.0
2022-09-08 03:00:00,0.0,15.454545454545455,0.0,3.7818181818181817,28.454545454545453,0.0,92.45454545454545,0.0
2022-09-08 04:00:00,0.0,15.345454545454546,0.0,4.163636363636363,18.09090909090909,0.0,93.0,0.0
2022-09-08 05:00:00,0.0,15.25,0.0,4.5,9.0,0.0,93.0,0.0
2022-09-08 06:00:00,1.0,15.571428571428571,0.14285714285714285,4.828571428571428,6.571428571428571,0.0,91.42857142857143,0.0
2022-09-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09 20:00:00,6.5,14.7,0.0,1.4,60.0,0.2,98.0,0.0
2022-09-09 21:00:00,9.7,14.5,0.0,1.4,63.0,0.4,98.0,0.0
2022-09-09 22:00:00,9.272727272727273,14.163636363636364,0.0,3.127272727272727,69.18181818181819,0.6909090909090909,98.0,0.0
2022-09-09 23:00:00,3.3333333333333335,13.983333333333334,0.0,4.883333333333334,73.5,0.7583333333333333,98.08333333333333,0.0
2022-09-10 00:00:00,0.1,14.05,0.0,1.4,82.0,0.15,99.0,0.0
2022-09-10 01:00:00,0.2727272727272727,14.345454545454546,0.0,1.4,87.27272727272727,0.0,99.0,0.0
2022-09-10 02:00:00,0.0,14.2,0.0,1.4,92.5,0.0,99.0,0.0
2022-09-10 03:00:00,0.0,13.95,0.0,1.3,91.0,0.0,99.0,0.0
2022-09-10 04:00:00,0.0,13.9,0.0,1.1428571428571428,84.42857142857143,0.0,99.0,0.0
2022-09-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11 18:00:00,17.5,16.4,1.0,4.1,18.0,0.0,76.0,0.0
2022-09-11 19:00:00,15.3,16.25,0.5,3.45,21.5,0.0,78.0,0.0
2022-09-11 20:00:00,12.7,15.65,0.0,2.1,28.0,0.0,82.0,0.0
2022-09-11 21:00:00,4.090909090909091,14.927272727272726,0.0,1.2363636363636363,27.727272727272727,0.0,85.63636363636364,0.0
2022-09-11 22:00:00,0.36363636363636365,14.518181818181818,0.0,0.9181818181818181,22.272727272727273,0.0,88.81818181818181,0.0
2022-09-11 23:00:00,0.0,14.3,0.0,0.7,19.0,0.0,91.0,0.0
2022-09-12 00:00:00,0.0,13.481818181818182,0.0,0.49090909090909096,13.0,0.0,95.0,0.0
2022-09-12 01:00:00,0.0,13.049999999999999,0.0,0.7000000000000001,13.0,0.0,95.5,0.0
2022-09-12 02:00:00,0.0,12.85,0.0,0.9500000000000001,13.0,0.0,96.0,0.0
2022-09-12 03:00:00,0.0,12.536363636363637,0.0,1.0454545454545454,15.181818181818182,0.0,96.0,0.0
2022-09-12 04:00:00,0.0,12.30909090909091,0.0,0.9090909090909091,19.272727272727273,0.0,96.45454545454545,0.0
2022-09-12 05:00:00,0.08333333333333333,12.049999999999999,0.0,0.75,24.0,0.0,97.0,0.0
2022-09-12 06:00:00,1.3,12.14,0.4,0.9,25.2,0.0,93.8,0.0
2022-09-12 07:00:00,6.583333333333333,13.65,1.0,1.45,23.5,0.0,85.5,0.0
2022-09-12 08:00:00,14.8,14.8,1.0,1.7,23.0,0.0,82.0,0.0
2022-09-12 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13 22:00:00,0.4,15.5,0.0,5.6,27.0,0.0,88.0,0.0
2022-09-13 23:00:00,0.0,15.5,0.0,5.599999999999999,27.0,0.0,88.0,0.0
2022-09-14 00:00:00,0.0,14.854545454545455,0.0,5.6909090909090905,15.454545454545455,0.0,92.0,0.0
2022-09-14 01:00:00,0.0,15.0,0.0,5.55,15.0,0.0,92.0,0.0
2022-09-14 02:00:00,0.0,15.19090909090909,0.0,5.454545454545454,14.545454545454545,0.0,92.45454545454545,0.0
2022-09-14 03:00:00,0.0,15.19090909090909,0.0,5.454545454545454,13.454545454545455,0.0,92.45454545454545,0.0
2022-09-14 04:00:00,0.0,15.049999999999999,0.0,7.400000000000001,12.5,0.0,92.0,0.0
2022-09-14 05:00:00,0.0,15.049999999999999,0.0,7.550000000000001,11.0,0.0,92.0,0.0
2022-09-14 06:00:00,0.5833333333333334,15.5,0.5,6.6000000000000005,14.0,0.0,88.0,0.0
2022-09-14 07:00:00,4.6,17.220000000000002,1.0,8.42,22.8,0.0,79.2,0.0
2022-09-14 08:00:00,8.583333333333334,19.150000000000002,1.0,9.950000000000001,29.5,0.0,72.5,0.0
2022-09-14 09:00:00,14.333333333333334,20.95,1.0,12.4,53.5,0.05000000000000001,67.5,0.0
2022-09-14 10:00:00,12.363636363636363,22.463636363636365,1.0,15.8,58.72727272727273,0.045454545454545456,64.36363636363636,0.0
2022-09-14 11:00:00,8.666666666666666,23.850000000000005,1.0,18.900000000000002,49.0,0.0,61.5,0.0
2022-09-14 12:00:00,9.0,24.2,1.0,20.85,49.5,0.0,60.5,0.0
2022-09-14 13:00:00,4.916666666666667,23.349999999999998,1.0,21.599999999999998,45.0,0.0,61.5,0.0
2022-09-14 14:00:00,3.6666666666666665,23.12222222222222,1.0,22.311111111111114,40.77777777777778,0.0,62.888888888888886,0.0
2022-09-14 15:00:00,0.9090909090909091,22.90909090909091,1.0,21.172727272727272,37.45454545454545,0.0,66.18181818181819,0.0
2022-09-14 16:00:00,7.7272727272727275,21.9,1.0,18.427272727272726,35.90909090909091,0.0,70.18181818181819,0.0
2022-09-14 17:00:00,1.3333333333333333,20.8,1.0,15.799999999999999,56.0,0.05000000000000001,74.5,0.0
2022-09-14 18:00:00,2.3,19.75,1.0,15.0,76.5,0.1,78.5,0.0
2022-09-14 19:00:00,1.3,19.18,0.4,14.1,60.4,0.04,81.8,0.0
2022-09-14 20:00:00,1.0,18.918181818181818,0.0,12.372727272727273,53.63636363636363,0.0,84.36363636363636,0.0
2022-09-14 21:00:00,0.09090909090909091,18.481818181818184,0.0,11.609090909090908,55.27272727272727,0.0,88.18181818181819,0.0
2022-09-14 22:00:00,0.1111111111111111,18.166666666666668,0.0,11.344444444444443,66.33333333333333,0.044444444444444446,91.33333333333333,0.0
2022-09-14 23:00:00,0.2727272727272727,18.0,0.0,10.9,83.0,0.1,93.0,0.0
2022-09-15 00:00:00,0.0,17.85,0.0,11.5,64.5,0.1,96.5,0.0
2022-09-15 01:00:00,0.0,18.05,0.0,10.5,63.0,0.05,96.0,0.0
2022-09-15 02:00:00,0.0,18.35,0.0,9.75,77.0,0.0,96.0,0.0
2022-09-15 03:00:00,0.0,18.4,0.0,8.85,81.0,0.0,96.0,0.0
2022-09-15 04:00:00,0.0,18.2,0.0,8.2,74.5,0.0,96.5,0.0
2022-09-15 05:00:00,0.0,17.98,0.0,8.540000000000001,68.6,0.0,97.4,0.0
2022-09-15 06:00:00,0.36363636363636365,18.236363636363638,0.5454545454545454,9.118181818181819,69.36363636363636,0.10909090909090911,95.81818181818181,0.0
2022-09-15 07:00:00,2.6666666666666665,18.8,1.0,7.25,77.0,0.20000000000000004,92.0,0.0
2022-09-15 08:00:00,4.166666666666667,19.849999999999998,1.0,5.6499999999999995,85.0,0.3,88.0,0.0
2022-09-15 09:00:00,5.0,21.2,1.0,7.918181818181818,84.45454545454545,0.4,83.27272727272727,0.0
2022-09-15 10:00:00,5.0,21.55,1.0,9.950000000000001,74.0,0.7999999999999999,77.0,0.0
2022-09-15 11:00:00,15.5,21.8,1.0,10.25,64.0,1.3,71.0,0.0
2022-09-15 12:00:00,19.0,22.75,1.0,10.949999999999998,62.0,0.85,69.0,0.0
2022-09-15 13:00:00,19.0,22.87272727272727,1.0,10.163636363636364,67.72727272727273,0.6818181818181818,71.63636363636364,0.0
2022-09-15 14:00:00,16.181818181818183,22.28181818181818,1.0,9.345454545454546,72.27272727272727,0.8636363636363636,73.9090909090909,0.0
2022-09-15 15:00:00,12.818181818181818,21.354545454545452,1.0,11.627272727272727,76.36363636363636,1.2909090909090908,77.72727272727273,0.0
2022-09-15 16:00:00,10.818181818181818,20.10909090909091,1.0,13.072727272727274,79.36363636363636,2.6818181818181817,83.27272727272727,0.0
2022-09-15 17:00:00,11.1,18.8,1.0,10.3,82.5,4.05,88.5,0.0
2022-09-15 18:00:00,11.0,17.7,1.0,8.0,87.57142857142857,4.0285714285714285,92.42857142857143,0.0
2022-09-15 19:00:00,9.2,17.7,0.5,6.85,92.0,2.05,93.5,0.0
2022-09-15 20:00:00,7.454545454545454,17.58181818181818,0.0,5.463636363636364,97.27272727272727,0.3909090909090909,94.9090909090909,0.0
2022-09-15 21:00:00,5.166666666666667,16.95,0.0,4.3999999999999995,96.0,0.25,96.5,0.0
2022-09-15 22:00:00,2.4166666666666665,16.400000000000002,0.0,3.7999999999999994,88.0,0.0,97.0,0.0
2022-09-15 23:00:00,1.7272727272727273,16.1,0.0,3.5,84.0,0.0,97.0,0.0
2022-09-16 00:00:00,1.0,15.545454545454545,0.0,2.8545454545454545,77.81818181818181,0.0,98.0,0.0
2022-09-16 01:00:00,1.8181818181818181,15.70909090909091,0.0,2.690909090909091,81.63636363636364,0.0,98.0,0.0
